ID faithfulness informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step grammar_step_max
0 0.8947535574436187 0.8711111811491159 0.8789242506027222 0.9086185929355564 0.027852173894643784 0.023170962929725647 0.05334407091140747 0.6460525095462799 0.08492753981481832 0.21118508871104671 0.014396016846186863 0.9150294065475464 0.6633737087249756
1 0.9125762969255448 0.908809981495142 0.9365273416042328 0.9683450906543258 0.04202251945223123 0.03338342905044556 0.0004283785820007324 0.00102996826171875 0.008974436187101073 0.06677797047027796 0.0013572108480746962 0.9035490810871124 0.49701040983200073
2 0.904243814093726 0.8899436958347048 0.8692184090614319 0.9640207520581239 0.03716278395482475 0.03247648477554321 0.12790322303771973 0.018564164638519287 0.03277119797275391 0.10306498052294942 0.014396003117081883 0.9057757088116237 0.4530096650123596
3 0.897415762146314 0.8827140484795426 0.9271870404481888 0.9562413994538582 0.047383813695474064 0.02699829638004303 0.019033312797546387 0.3669579029083252 0.02317485861732368 0.07383034868884995 0.009735218314367305 0.9822514653205872 0.9660389423370361
4 0.9179113755623499 0.8808088950990212 0.8431661799550056 0.8999073535203934 0.021383273814405745 0.045312583446502686 0.029477417469024658 0.329306960105896 0.08283635301185574 0.2789267389350969 0.010967872539818051 0.975608746210734 0.9205380082130432
5 0.8814809322357178 0.8726121759414673 0.9077923744916916 0.9668415393851219 0.0357452817261219 0.030864715576171875 0.0012168288230895996 0.005888640880584717 0.009366044223606975 0.07511019329567147 0.0009437982750067168 0.8657836062567574 0.29832887649536133
6 0.9209837232317243 0.8967942053718225 0.9244126528501511 0.9760114434840423 0.0424724554314333 0.04089711606502533 0.0002976059913635254 0.030574917793273926 0.016236468416370164 0.055040993324886385 0.01055667141576404 0.9794182862554278 0.9598755836486816
7 0.8956115288393838 0.8861796860020239 0.8897945880889893 0.9647393693894516 0.033362222569329414 0.043308332562446594 0.004625380039215088 0.3958056569099426 0.009685439217726079 0.08898453500212769 0.0008835587322691889 0.8243009958948407 0.36267077922821045
8 0.8902288164411273 0.8819605046278471 0.8941240161657333 0.9460254644074143 0.04194771250089013 0.016514837741851807 0.18516689538955688 0.889338806271553 0.03238315138873174 0.14547225477752332 0.008327398361660744 0.9697111163820539 0.8968279957771301
9 0.9096442759037018 0.9031096776016057 0.8958379924297333 0.9245174798227492 0.03619915277219665 0.03496012091636658 0.2829091548919678 0.21499162912368774 0.057600138921843395 0.23405495521146671 0.009149251431502426 0.8399564567953348 0.024505630135536194
10 0.8871089773518699 0.8800685729879838 0.8774890899658203 0.9690921835118919 0.044041990671517706 0.04114648699760437 0.0061716437339782715 0.07840263843536377 0.025582868717407215 0.09529811948377569 0.010692203662794357 0.9821335758481707 0.9733928442001343
11 0.912788321574529 0.8920172015825907 0.8891114145517349 0.9676631980616114 0.04268076439057622 0.05820359289646149 0.09237796068191528 0.04906117916107178 0.02077787292404968 0.07254100114332744 0.011961083795663543 0.9208401441574097 0.7091894149780273
12 0.8830519864956538 0.880309984087944 0.905463382601738 0.9669970460236073 0.048978795900064376 0.043513596057891846 0.01943337917327881 0.27039575576782227 0.02201839511380162 0.0756990552177255 0.014081153661075683 0.9857293864091238 0.9801494479179382
13 0.8847303738196691 0.8751584268609682 0.9033874571323395 0.956363776848264 0.044995676387440064 0.02005597949028015 0.6369443535804749 0.782619446516037 0.023569873606473054 0.1090208547206622 0.0037171001676338474 0.9831772148609161 0.9736695289611816
14 0.8879276373807121 0.8773479865190863 0.8953568041324615 0.9408504499879944 0.009282301421518646 0.004460811614990234 0.005386292934417725 0.0032492876052856445 0.026893479777497852 0.24841885128848587 0.0009237574472930093 0.907364572672283 0.031299129128456116
15 0.9112068712711334 0.8979677259922028 0.9015231430530548 0.9286642297255722 0.03222587080888972 0.026044294238090515 0.06623631715774536 0.06793242692947388 0.05264470736572745 0.22360948623498908 0.005788226267201709 0.8376651974394917 0.03129909187555313
16 0.9101674216134208 0.8966398190755349 0.8972293585538864 0.9670155656284991 0.027851799726486215 0.03056246042251587 0.0012168288230895996 0.005319416522979736 0.015105046842446667 0.08857512823046292 0.005696752077824119 0.9407168201037815 0.8565976619720459
17 0.9040139147213527 0.8899521223987852 0.7816586121916771 0.9697874814148266 0.041326284408569336 0.049307823181152344 0.04362708330154419 0.02375316619873047 0.01700146619549348 0.06753618677418928 0.005526001257666769 0.9485384821891785 0.7748191356658936
18 0.8905203214713505 0.8818800357126054 0.8806969821453094 0.9696789687598935 0.046587766732199665 0.022583112120628357 0.14200979471206665 0.031670212745666504 0.02147434319632024 0.08124088590858922 0.014081167089916677 0.9853449038096836 0.9757413268089294
19 0.9039029351302555 0.8921208778372058 0.8843668550252914 0.9565345061361982 0.048839193853465024 0.04690122604370117 0.08418792486190796 0.6662053465843201 0.02620683324081497 0.10747240069615191 0.010692198564355562 0.9715128115245274 0.8855658769607544
20 0.8985107988119125 0.8882262978170599 0.9100608974695206 0.9210159299411858 0.03866148458983365 0.029703736305236816 0.01576632261276245 0.025789856910705566 0.05051687153618983 0.20939989870943018 0.005788226267201709 0.8512554899789393 0.0312991626560688
21 0.8763290554285049 0.8732674294461806 0.8814692497253418 0.9589329237045523 0.0422418124618984 0.014307081699371338 0.006257593631744385 0.0016881227493286133 0.018116247347610026 0.08864784606914435 0.0053156314859212584 0.934393560886383 0.5392058491706848
22 0.9027541130781174 0.8921738698014191 0.881757989525795 0.946711345565045 0.015214145978291849 0.00980481505393982 0.015860438346862793 0.0018170475959777832 0.025920725203472546 0.1958753484823034 0.0006747859449272789 0.9484224021434784 0.7143678069114685
23 0.9045108088425228 0.8922800144091958 0.8194817826151848 0.9561176472192207 0.04003055322737925 0.022784829139709473 0.0012168288230895996 0.004758358001708984 0.020458121933003136 0.10846631420866712 0.010640538934716937 0.9046050480433873 0.6245604753494263
24 0.8787822382790702 0.8756356057098934 0.9316357523202896 0.9643124815953876 0.03724134787917133 0.02957846224308014 0.01651221513748169 0.7664992660284042 0.02669881851651603 0.09253384257284684 0.014396003117081883 0.9355712788445609 0.638569712638855
25 0.8695909480253855 0.8608786785739592 0.8812472075223923 0.9422097545001363 0.03288513334358445 0.00774112343788147 0.28186410665512085 0.9032981395721436 0.03658675912006117 0.20364062566321023 0.00973591929879245 0.848024308681488 0.11100488901138306
26 0.8774424120783806 0.8630203381180763 0.8550658077001572 0.9665305386297405 0.04434517432342877 0.03437773883342743 0.002592623233795166 0.010238587856292725 0.020365664394687764 0.07657371556235187 0.009575265957331072 0.8994563718636831 0.5637835264205933
27 0.9087946585246495 0.9001030715271121 0.7606604099273682 0.9588345594812131 0.04301167571026343 0.03795923292636871 0.0012168288230895996 0.0056648850440979 0.01671700585662795 0.07849346063910832 0.008128550314036347 0.869989676134927 0.6245599389076233
28 0.9203947229044778 0.9055380000026672 0.9156792014837265 0.9309344336540005 0.039666803045706356 0.031043261289596558 0.18483370542526245 0.4344778060913086 0.03923092717118547 0.175696769348905 0.005788217987083539 0.8247283122369221 0.031299129128456116
29 0.8933794668742588 0.8784712116633142 0.9121038615703583 0.9611431103544075 0.03386466311556957 0.015223115682601929 0.0012168288230895996 0.007943689823150635 0.022467826207074774 0.0864453666216503 0.01590892728789292 0.9386707459177289 0.7684438824653625
30 0.8662702646106482 0.8749253392840426 0.8943132609128952 0.9065668731927872 0.02533277350923291 0.030716553330421448 0.09148353338241577 0.10951977968215942 0.08116032784547343 0.3060358023892144 0.01055667141576404 0.7785529959946871 0.18835653364658356
31 0.9117618203163147 0.909638134141763 0.7757180389016867 0.9597001027830927 0.0433807509376648 0.03747445344924927 0.0012168288230895996 0.0042375922203063965 0.02258050020874508 0.11345008519395366 0.01055667141576404 0.900935675416674 0.6245604753494263
32 0.8922320107618967 0.8747889630141712 0.9080692082643509 0.9307500923172382 0.017443277913591126 0.025436773896217346 0.018346846103668213 0.0036345720291137695 0.07147877289284348 0.2449119752582173 0.005788217987083539 0.8316246486372418 0.031299129128456116
33 0.8948013143880027 0.8887599450382557 0.9047253578901291 0.9640469378187456 0.024920010253002722 0.031834110617637634 0.001186370849609375 0.016192495822906494 0.021510872295274167 0.10439273900467527 0.01120202632757973 0.7643914094993046 0.32683223485946655
34 0.9008484601974487 0.8763240988055865 0.9102221876382828 0.9259720129271348 0.05025901024540269 0.028164520859718323 0.7411617636680603 0.8902142643928528 0.05806678563624869 0.1496590302153988 0.014396003117081883 0.9579688787460328 0.8613501191139221
35 0.9083138278552464 0.8839604967672909 0.8828225582838058 0.9030386387324724 0.0107308030128479 0.04545331001281738 0.001758575439453125 0.0030327439308166504 0.09280921174879993 0.30600716511535797 0.00973520903014406 0.9457227417400905 0.8206100463867188
36 0.9072834466184888 0.8960780607802528 0.9031276851892471 0.967531742240889 0.0375492200255394 0.03994058072566986 0.0012168288230895996 0.0059563517570495605 0.012262540344979587 0.07669472451493527 0.004051983613840089 0.8723285879407611 0.611667275428772
37 0.9085549371583121 0.8931442945227994 0.8748179748654366 0.9609896724552027 0.04225810414010833 0.030555903911590576 0.6369443535804749 0.8423325717449188 0.01347391008098576 0.07876635798773245 0.002523937683314541 0.9108745753765106 0.49108102917671204
38 0.9043252723557609 0.8933102276495525 0.8962912559509277 0.9658562852411854 0.03594087536742052 0.031508296728134155 0.001186370849609375 0.016776859760284424 0.014984660528942147 0.07637952944897371 0.004364597197873098 0.83481764793396 0.5072314143180847
39 0.8891710235792047 0.892577274844927 0.8671863079071045 0.947601728232646 0.016275397118400092 0.012546747922897339 0.03166395425796509 0.0032492876052856445 0.01875667649398629 0.16700723384063387 0.0009237578877749904 0.9779779770795036 0.9392107725143433
40 0.8908071137136884 0.8945648607517046 0.8795430064201355 0.9697354725961175 0.027825508117675812 0.020217537879943848 0.0002976059913635254 0.07362943887710571 0.019381799630203325 0.06315100084778831 0.010692198564355562 0.9713060723410712 0.9021634459495544
41 0.826694809964725 0.8429659184600626 0.8465529978275299 0.9137443629067357 0.02325807447018835 0.04745355248451233 0.5117701590061188 0.38131701946258545 0.04723302602210762 0.2540893593508945 0.002245771317731678 0.9077205232211522 0.6152627468109131
