ID faithfulness informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step grammar_step_max
0 0.7540709972381592 0.7540709972381592 0.8770354986190796 0.9383366335409479 1.0 1.0 0.9989545906428248 0.9975222307257354 0.021431390042939577 0.021431390042939577 0.021431390042939577 0.861138641834259 0.861138641834259
1 0.7156354933977127 0.7156354933977127 0.8578177466988564 0.93590999548883 1.0 1.0 0.9992338894517161 0.9977598174009472 0.023250656312117434 0.023250656312117434 0.023250656312117434 0.8604809641838074 0.8604809641838074
2 0.7477568835020065 0.7477568835020065 0.8738784417510033 0.9372763122638075 1.0 1.0 0.9992361332988366 0.9977695539128035 0.02318864765292478 0.02318864765292478 0.02318864765292478 0.8889245986938477 0.8889245986938477
3 0.8479185104370117 0.8718245625495911 0.818932794034481 0.9406226176207739 0.07730750526700703 0.09783942997455597 0.9990585896302946 0.9952873382717371 0.004076781666992571 0.02984795000072284 0.0006178822773744508 0.5956118106842041 0.20371723175048828
4 0.8588000237941742 0.8817268460988998 0.8248730227351189 0.9408914232138365 0.07503310484545567 0.09717074036598206 0.9990785680711269 0.9953281157650054 0.0034883153005691126 0.03015807032619539 0.000512139333800436 0.6173135787248611 0.24707111716270447
5 0.8458972275257111 0.8687507659196854 0.820223942399025 0.9394527075500897 0.07624179018395283 0.08247813582420349 0.9991329070762731 0.9948912868276238 0.0027551807534456447 0.02958457730435526 0.000391587103070327 0.6066400855779648 0.225445955991745
6 0.8425397276878357 0.8683311343193054 0.8243737444281578 0.9394918366070281 0.0793590279562133 0.10278600454330444 0.998682729783468 0.9956664494238794 0.0038748214947138763 0.028393908167756093 0.0005945519704432087 0.6107434257864952 0.23413412272930145
7 0.8553378582000732 0.8788178116083145 0.8314245045185089 0.9398970151025821 0.07728651804583409 0.09796179831027985 0.9987105581676587 0.9957941868342459 0.0029646940164824685 0.02773726835587235 0.00043165710284297123 0.6312937289476395 0.27562251687049866
8 0.8438114672899246 0.8679946139454842 0.8222178071737289 0.9387126509415759 0.0781577186925071 0.08736397325992584 0.9987375367200002 0.9958035689778626 0.00228919136309967 0.02535616456643492 0.00032565542460559184 0.6098806113004684 0.2326071560382843
9 0.8617417961359024 0.8852212801575661 0.8241342678666115 0.9422576878497115 0.0674298035687414 0.0849347710609436 0.9988498109159991 0.9973510995041579 0.005667639715311369 0.03343197593679937 0.0010680412037556068 0.6357855349779129 0.2841339409351349
10 0.8721048086881638 0.8930287584662437 0.8320880383253098 0.9428923070697791 0.06638022640655783 0.08178992569446564 0.9990292023867369 0.9975773568730801 0.005342446805253626 0.03423070062301119 0.0009783335983886824 0.6417664736509323 0.2952010929584503
11 0.8611259907484055 0.8806840553879738 0.8213562071323395 0.9418189759773268 0.06702630787060182 0.07553806900978088 0.9990440297406167 0.9974395448807627 0.005013264882921975 0.0337758794800775 0.0009090526471928915 0.6337204277515411 0.2791544198989868
12 0.8840057104825974 0.8994526490569115 0.8472642749547958 0.9457136577847245 0.06611762478433802 0.07842302322387695 0.9977448077406734 0.9930567014962435 0.005610418107909289 0.03411050942652584 0.0010680412037556068 0.6319387704133987 0.2841339409351349
13 0.8916360437870026 0.9042896330356598 0.8574389889836311 0.9459655806313724 0.06487641457853643 0.07648393511772156 0.9979209676384926 0.9927374254912138 0.005272408664880948 0.034212179631878184 0.0009783335983886824 0.6362446397542953 0.2952010929584503
14 0.8833481967449188 0.8950932323932648 0.8480144664645195 0.9450280920352596 0.06572711364976291 0.0657719224691391 0.9978333720937371 0.9940916732884943 0.00494543751675104 0.03408117157195696 0.0009090526471928915 0.6285203099250793 0.2791544198989868
15 0.8436874598264694 0.8724105581641197 0.8173005282878876 0.9406736620050937 0.07284512157951084 0.10690006613731384 0.9893172280862927 0.9957981859333813 0.0050820845778983 0.029648833952299038 0.0008248988647685518 0.5564003847539425 0.12476002424955368
16 0.8556690961122513 0.8811000511050224 0.8244412392377853 0.9410813344047319 0.07277987258774898 0.10326626896858215 0.9974739362951368 0.9961359333246946 0.003618779306894104 0.029995385631900413 0.0005411508735565706 0.5699191242456436 0.15137502551078796
17 0.8463151007890701 0.8684247061610222 0.8232169821858406 0.9401462550959858 0.07273639632122852 0.09125407040119171 0.9971188153140247 0.9962667308282107 0.0029676313160253245 0.02851937542626514 0.00043336412536968603 0.5856538265943527 0.1828402578830719
18 0.88213250041008 0.88213250041008 0.94106625020504 0.9429891962412034 1.0 1.0 0.9881288660690188 0.9350546672940254 0.021289177242586124 0.021289177242586124 0.021289177242586124 0.9259159564971924 0.9259159564971924
19 0.8728201389312744 0.8728201389312744 0.9364100694656372 0.9413703531495268 1.0 1.0 0.949755348265171 0.9392434060573578 0.021734543557980737 0.021734543557980737 0.021734543557980737 0.9355916380882263 0.9355916380882263
20 0.8748593628406525 0.8748593628406525 0.9374296814203262 0.9418880235631096 1.0 1.0 0.9697887431830168 0.9570198059082031 0.0204200362827581 0.0204200362827581 0.0204200362827581 0.9471085071563721 0.9471085071563721
21 0.8891581892967224 0.8891581892967224 0.9445790946483612 0.9484345304731976 1.0 1.0 0.9775458890944719 0.9915857529267669 0.027516973365009082 0.027516973365009082 0.027516973365009082 0.9944637417793274 0.9944637417793274
22 0.8913427889347076 0.8913427889347076 0.9456713944673538 0.9487038974351903 1.0 1.0 0.9473957531154156 0.9889487270265818 0.028192370427878706 0.028192370427878706 0.028192370427878706 0.9945967197418213 0.9945967197418213
23 0.8708932399749756 0.8708932399749756 0.9354466199874878 0.9478608517710079 1.0 1.0 0.9428731761872768 0.9903594302013516 0.02732080020645843 0.02732080020645843 0.02732080020645843 0.9943994879722595 0.9943994879722595
24 0.906979501247406 0.906979501247406 0.953489750623703 0.9489800643754704 1.0 1.0 0.9951574169099331 0.993011059705168 0.0298652049116066 0.0298652049116066 0.0298652049116066 0.994120180606842 0.994120180606842
25 0.9045567512512207 0.9045567512512207 0.9522783756256104 0.9492953340430977 1.0 1.0 0.9978464669547975 0.9913782328367233 0.03052172048154914 0.03052172048154914 0.03052172048154914 0.9938808679580688 0.9938808679580688
26 0.8864586055278778 0.8864586055278778 0.9432293027639389 0.9486911983947374 1.0 1.0 0.9986818878678605 0.9892830364406109 0.02997593997417845 0.02997593997417845 0.02997593997417845 0.9939122200012207 0.9939122200012207
27 0.8832355737686157 0.8832355737686157 0.9416177868843079 0.9484011522157024 1.0 1.0 0.9589589461684227 0.9759887531399727 0.02934492966335508 0.02934492966335508 0.02934492966335508 0.994335949420929 0.994335949420929
28 0.8866932094097137 0.8866932094097137 0.9433466047048569 0.9485278564087635 1.0 1.0 0.9636577554047108 0.9726256709545851 0.02916427488830024 0.02916427488830024 0.02916427488830024 0.9943503737449646 0.9943503737449646
29 0.8657047152519226 0.8657047152519226 0.9328523576259613 0.9477556826857851 1.0 1.0 0.9600963108241558 0.9768706858158112 0.02884793797624503 0.02884793797624503 0.02884793797624503 0.9941348433494568 0.9941348433494568
30 0.8943373262882233 0.8943373262882233 0.9471686631441116 0.9479512970155 1.0 1.0 0.998771786573343 0.9859524210914969 0.027378136008773667 0.027378136008773667 0.027378136008773667 0.9943435192108154 0.9943435192108154
31 0.899497389793396 0.899497389793396 0.949748694896698 0.9481030109040196 1.0 1.0 0.9989508427679539 0.9801531825214624 0.027293618678841534 0.027293618678841534 0.027293618678841534 0.9940755367279053 0.9940755367279053
32 0.8781004548072815 0.8781004548072815 0.9390502274036407 0.947580792445766 1.0 1.0 0.9987841723486781 0.9682062789797783 0.026247666120754076 0.026247666120754076 0.026247666120754076 0.9940381050109863 0.99403810501
